Text,label
I really like this bible it is so easy to read and study with and with it being on the kindle it is ready any time any place,1
I love this Bible and it is so easy to move around in and will be used a lot in my studies as a result. It is definitely very user friendly and I highly recommend it.I have only had this version of the Bible two days but I am already enjoying the use of,1
It took me several tries at finding a Bible on line that was easy to use and this is the one I like the best.  It is easy to use and can easily turn to several passages and back to your original passage with ease.,1
"This is a good bible for the free price, however it does not have the ability to change the font setting as you can in other books you download, so not a good choice for me. I contacted the company and their customer service explained to me how to find t",1
THIS BIBLE IS JUST THAT A GOOD STUDY BIBLE ALONE BUT THE NICE THING IS THAT IT HAS PO[P UP NOTES TO DIRECT YOU TO OTHER PASSAGES. HIGHLY RECOMMEND.,1
"The Bible I own is ESV, so I wanted something to match the one I owned. This was the one I came across and chose. I have had this app for about five months now, and I love it. It is very simple to navigate, and you can highlight verses you like, add your",1
"Great bible, I got it because i use it on my phone. The phone version however does offer more translation than this, go figure.I love studying the word & this bible is the best there is out there without any invasion whatsoever. If u have an android phon",1
I got this Bible for my husband to use when I am teaching Sunday School.  It is easier for him to use. No gadgets like some of the others. Plus he is more comfortable with this version.,1
"Having downloaded several versions of the Bible I have become addicted to this one. It's easy to navigate, notes and highlighting features are easy and reliable. I use it for personal study time along with the Bible trivia game (free at app store) and fo",1
"Very easy 2 use, easy 2 find a specific verse. Of all the bible apps on Amazon's Appstore this is the one I would recommend",1
I would only encourage people to read the Bible is all I have to say on the matter at hand,1
"It does what is says, quick. You can quickly find a verse and turn to it. I love that you can add different Bible versions. I mainly use the KJV, but have Bible in Basic English when trying to understand a difficult verse. I like that in is not an 80 meg",1
"I have been searching for that ""perfect"" Bible app, and I do believe I have found it.  This is a very customizable app with many functions and requires very little space.  It can be used off line.  I have left the app open for a while to see if I got the",1
Quick King James Bible (KJV) is great. I take my tablet with me everywhere and it's great to have on hand.,1
"I RECOMEND THIS BIBLE FOR NOTE BOOKS AND KINDLES . FOR IT IS THE TRUEST , PUREST , MOST DOWN TO EARTH KING JAMES BIBLE, I LOVE IT , OUR PREACHER'S WIFE SHOW'D THIS TO US TO DOWNLOAD ONTO THE KINDLE FOR CHURCH, IT IS THE TRUEST BIBLE , HAS ALL OF GOD'S WO",1
"This is the best Bible App! It's quick, efficient and easy to use. The search option is great also. Every verse or word I have searched, it has found. A must have!",1
"this KJV Bible by far is one of the best bibles I used it quick and easy way to chose books, chapter, and verse is great its always at the bottom of page the only thing I would like to see change is being able to move left to right instead of up and down",1
"Over the years I have used many types of E-Bibles, from software, to dedicated devices, and now this Android app. This is by far the easiest and most versatile type I have ever used. Its easy to get to where you want, its fast, clear and easy to read, it",1
"this is a very nice Bible program. loads quickly, runs flawlessly, gives me the options i want (text size, colors, etc), along with bookmarks and the ability to add verse notes. exactly what i was looking for to use for my daily Bible reading.",1
"Easy to use, Easy to read, and has just what I need to do my morning devotions. Now I can read the Bible when I am out and about without messsing up the pages.",1
"The quick Bible is awesome, I can access it from anywhere. The  best part I do not need the Internet to access it. Bravo!!!",1
"A simple to use, but highly useful app.  Switch between books, bookmarks and highlight with ease.  The Bible at my fingertips, without needing a wifi connection.",1
This is an easy to read Bible. I got it because I have a problem reading the small print in my Bible and this is wonderful. I also love it because it can go anywhere with you easily.I would definitely recommend this app.,1
"Nice to be able to pick up phone or tablet no matter where you are and be able to read the Bible, Easy read,I have enjoyed it",1
This is why this version of the bible is great for me. The versions available are interesting to see the differences as a person looks up chapters/verses on the fly. A person can shift back and forth between various versions.,1
I like that you are able to move from book to book easily.  At church we move to different parts of the Bible and searching through a book is difficult to keep up with the sermon.,1
I love this quick KJV Bible. It's so easy to find what book and verse.You can take it with you to church or anywhere.I would recommend it to anyone. Myself I only use the KJV. It's great.,1
"I cannot carry my Bible with me everywhere I go, but, my Kindle Fire is always with me...love the convienience.....",1
i think this is splendid to put the whole bible on an app. Now people have no reason to read it,1
Simply a very good Bible so very easy to search and use.  Customizable fonts and colors.Thank you Author for such a wonderful Bible.God bless you!I changed the font to black and background to white. Seems more cheerful  to me.I realize it uses more batte,1
I love reading the Bible on my Kindle. It is easy to read and to transport it. I Love it!,1
Great to carry to church or Bible Study.  Easy to locate references or jump from verse to verse.  I've used other KJV apps and this is the easiest FREE one I've found so far.,1
"I've been looking for a Bible App like this for YEARS!!! THANK YOU, THANK YOU, THANK YOU!!!!!! Not that I didn't know when Jesus was speaking, but it's nice to have some concrete certainty.",1
Easy to use.  I really enjoy using this in bible class and during study at home.  Good for devotionals also.,1
evolutions is theory!!! tht means there is no proof for it and there is no proof against it. and I'm sorry to all he Bible thumpers out there but so is God!!! I mean where is the proof of everything bout God! besides a little book?!?!? I mean really. Gre,1
th th th th th th th th th th th th th th gi gi v th jfgh th th th th fy fjcfjfdbdhdhd djejieud Jerusalem's Bible,1
THE MESSAGE book is just that. I thought it was another version of the bible but this could not be further from the truth. When it is compared with a true translation (and this is a paraphrased effort) it holds only a mild resemblance to the bible.,0
"I love The Message version of the Bible. It's so easy to read and understand. This app keeps with the simplicity. It's easy to navigate and find just the books, chapters or verses you are looking for. In a word, perfect!",1
"The Message Bible is easy to understand. It is easy to read and makes comprehending easier. I like the KJV in general;  but just for reading and getting a better understanding, The Message Bible gets five stars.",1
I have been reading the Message Bible for several years and wanted an on-line version.  This is easy to read and I like many of the features in the online version,1
"This is not a study Bible, but I love the modern vernacular used in the translation!  Great for easy reading.",1
this is very easy to follow and understand. makes the word easy. I suggest for any new reader of the bible,1
"I love this Tecarta Bible App. I switch easily between several versions as I read, quickly able to compare the way different translations or paraphrases as I process spiritual truth. The Message in particular presents vocabulary and phrases different eno",1
I have wanted the message bible and to get it in the app was really awesome.  The price was right too.,1
This version of the Bible has always been my favorite.  Great job offering it for such a price.  I love it.,1
THis is a very nice bible. It is easy to use and the find function works too.  Thanks for making it into a Kindal File,1
"A bible app for $5.99, wow I guess jesus needs money!! There are many free options available out there. Well good luck.",0
This is a great download for people that want a quick reference bible. I use it in church all the time. Easy to highlight and verses very quick to fine. I love it. I love the word of God.,1
this is so convenient!  I am able to take it anywhere.  it is easy to navigate through the Bible.  I highly recommend this app.  you will.like it I promise!,1
I am always looking for a good bible app with the options to highlight and bookmark.  This is the one.,1
Looking for a bible for my Android tablet and I tried the FREE KJV version by Tecarta.  Seemed to work well with my Samsung Galaxy 8.9 tablet.  Could easily navigate to the books and verses I wanted.  I also liked the ability to highlight verses in a num,1
This NIV Bible App is a blessing in my sermon preparations. It is easy to navigate through the Bible and the NIV is a very good translation to use. I have purchased many different Bible Version Apps from this same company and use them often. I recommend,1
"The Bible is organized well and easy to find additional information as needed!  The other  publishers that are available are much more expensive and not worth the additional cost.  In general, I'm happy with this purchase.",1
Love this app. Especially for Bible studies and is amazing how easyit is to find passages of scripture and of course for making notes.,1
I purchased this app also the King James version because it was more convenient than carrying two bibles to church. I prefer King James but my pastor preaches from NIV. I love that you don't need Wi-Fi to use.,1
I use this app all the time you can download the bibles on your Kindle to use without internet connections.  Lester,1
"I love the King James Bible, and its cross references, however, when studying my Bible and I need it simplified for understanding, I can always read it in the NIV Bible.",1
"I absolutely love this app. It's perfect for using with my 1-year bible reading plan. I love how I can highlight any verses or passages, bookmark my place so I don't lose it, and underline stuff as well. I have the app for the BLUE as well by the same pr",1
"I love the Bible, but this version does not seem to have audio.  I like the audio so I can rest my eyes and hear the Bible being read to me.  Hope that this will have audio soon.  Also to have audio, a man's voice is better heard than a woman.  Many hard",1
"I like having my Bible with me, but carrying aroundbook can be heavy! I have this on my Galaxy S4 and on my Kindle Fire.  Love to have my Kindle during Bible study!!!",1
I love this app because it helps me go through the Bible easily. It gives easy access to the scriptures and is very convenient.,1
