Text,label
"Free Angry Birds... Just amazing, funny and with many different (and complicated) levels to spent your time. Just like every Angry Birds game.",1
"As with all the angry birds games, this one is fun and addictive. Free version is ad supported which can make it slower on older phones. . .",1
Angry birds. I like em. I get em. I play em. I get more when they come out. word word,1
"This game has kept me entertained for WEEKS. I must admit, I was reluctant to jump on the 'Angry Birds' wagon, but I am ever so glad I did! This is a clever, if simple game (sometimes those are the best) and while they offer upgrades and unlocks if you p",1
I love this game=] There's nothing I don't like about this game. I first tried Angry Birds on my mom's phone and I was immediately hooked.,1
"It has been such a long time since I downloaded this onto my kindle, I cannot remember if its the original or not?! Either way, its an angry birds game so you know its great!",1
My two-year-old loves this game because they have a little videos at the end and she allowed to watch these little mini cartoons of Angry Birds and it's just fabulous so thank you,1
"Something very soothing about the music of angry Birds, it is wacky and funny but mostly addictive.  Why are they so angry? it is a fun game.",1
"What can be said about Angry Birds.  Its a game everyone loves, and its so addicting!!  Would recommend to anyone with kindle.",1
The one that started it all!! Rovio has done a great job with this concept. Great time killer! Love it!,1
I love angry birds so addicting. I love it love it love it. It worth the download too fun love it,1
We have enjoyed Angry Birds Free.  It has been a lot of fun for the whole family.  Easy to use!,1
I love angry birds. I think it is the best game in the world. everyone should play angry birds. I &lt;3 (&deg;^&deg;),1
it is angry birds you really dont need to say more then that. i mean come on these games are just fun,1
for me angry birds is a game to lose some time!  though a great game! I have had my app since either last may or another year back and have yet to have any probs. it does have ads but u can just exit out. great and fun game,1
i love angry birds i have this for my 360 as well as my kindle fire hd! great product! ..,1
"The one that started the Angry Birds series, not much more to say other than fun fun fun fun fun",1
i love angry birds.  its an addicting and challenging game.  its much harder than i thought it would be but it gets you thinking along with having fun.,1
Angry Birds is fun to play and can be somewhat challenging.  This is a good sample of the games you can play.,1
"This is the rating from my 6 year old who has been doing Angry Birds for years now!It is fun for me too, when he lets me play!",1
Angry birds was the first non console or hand held game I have ever played. It was fun from the instant I played it. You just want to keep playing until you can get those snarky pigs! The gameplay is easy. You use your fingers to launch birds across the,1
"I always loved this game, but I'm horrible at it. Anyone give Angry Birds lessons? I'll be the first to sign up!",1
Who does not love this game! And it is free.. If you have never played angry birds then try this one and you will see what all the fuss is about!!,1
Angry Birds is one of the first apps we place on my whole families devices.  This is a #1 game at my house.,1
I have angry birds on every device I own and I love to play it although I'm not really that great at the game although I still love to play it.,1
It's Angry Birds. Probably the most famous phone/tablet game in existence. You're going to enjoy it so you might as well just download it.,1
"We loved playing Angry Birds on my mom's iPad, so when I got a kindle fire I was pleased to see that there was a free Angry Birds app for kindle. =)  Love playing it when I have some time to kill, and the kids love it, too.  However, playing on the kindl",1
Who doesn't like angry birds? This was the first game on my kindle and remains one of my favorites. Fun!,1
Addictive game. Wish I would have came up the idea of Angry Birds. Wish they would update to add more levels.,1
"Nice game. I have never played Angry Birds before. So, when I purchased my tablet, one of the first games I downloaded was this. It can become very addictive in a very short amount of time. Nice way to waste some spare time.",1
The neat thing about Angry Birds is that there is so much variety in the game. You never get tired of it!,1
"Well I have never played Angry Birds, but my son sure loves it. If he's happy then so am I!",1
We have Angry Birds on every tablet and phone we own. It's addicting and super fun to knock down those smug piggies!,1
I really like angry birds.  It is so cute.  This also is a great purchase.  All ages can enjoy this game.,1
I am addicted to this game.It made me go out and buy Angry Birds Star Wars.I highly recommend it.,1
"It's Angry Birds for Kindle. Looks great on my Kindle Fire HD, and it's fun to play when I'm bored.",1
"Angry Birds is one of the first games to hit absolute popularity in the mobile gaming market, and it's still as good as ever. The ads don't bother you and even if you hate them, you can turn off WiFi when playing the game. There are a lot of levels and i",1
It's just like playing angry birds on your phone but with a wider screen which makes it that much easier,1
"every one in my house loves this app. My 18 month old, my 6 year old, even grandma. This app is free and has tons of versions of angry birds.",1
This game is pretty fun.What you do is pick what kind of level you want.Then you shout the angry birds to knock down the buildings.Well that's all.Hope you get this game.,1
"Heard a lot about angry birds, but wans't sure what it was all about.  Our son downloaed it for our new kindle, and it pretty fun!",1
Downloaded Angry Birds to my Kindle & definitely love playing it.  Highly recommend this game & even the kids & grandkids like to play it!,1
This free application lets you take Angry Birds with you wherever you go. We purchased it for our Kindle Fire. It's free and it takes seconds to load it. Great for all ages!,1
I had never played or understood angry birds before I got my kindle fire and got the free app. I now am hooked! I don't find the few ads on it a problem at all and strongly recommend the free app over spending money just to be rid of the few ads that onl,1
"Very entertaining and fun! I usually do not play games but I really like angry birds! Fun, challenging and great to play while waiting for appointments,!! Good fun!! I challenged my son  and we had a blast,!! I won!!",1
"It's Angry Birds, of course it's fun. This game could keep someone occupied for hours. It is almost annoyingly addictive.",1
Angry Birds is a very enjoyable and entertaining game that I like to play when I am bored and I am glad I found it.,1
THE ANGRY BIRDS ARE NOT MAD AT ME FOR TEARING DOWN THEIR HIDEOUTS. THEY CAN HIDE IN A CAVE IN A PINCH.,1
We are late getting into Angry Birds but my husband and I absolutely love it!  It is very addictive and it totally captures our attention!,1
I love the angry birds.  This is my first exposure to it and it is somply &#34;chewing gum&#34; for both the mind and the eyes.,1
"Since kids seem to know all about Angry Birds, I thought they would enjoy exploring and playing with this game",1
"Angry birds:  Often I can't put this down until I clear the scene and move on to the next level.  It frustrates me sometimes, but I like a challenge.  My grandkids fight over it.",1
This no longer needs reviews. Rovio received 8 million DL on Christmas day and 30 million DL over the Christmas week. There is absolutely nothing new I can say about Irritated Avians.,1
"My daughter, age 45, loves Angry Birds and has been playing it on her phone for a long time.  She got ahold of my Kindle Fire and downloaded Angry Birds.  Played it around 6 hours before putting it down.  I also like to play angry birds so this will be a",1
"I really enjoy playing the different free Angry Birds games when I have a free moment. They are so fun, and don't cost anything.",1
"My granddaughters and I enjoy Angry Birds free on the web, but I hesitated to download this free version (I have never paid for a game) because of warnings about the ads. Enticed by the the 5-star reviews, I installed the game on my new KFHD8.9. Yes the",1
I would love to hug the inventor of Angry Birds.  We have been waiting for over a year to get our own Angry Birds app.  Now we have it and love it.,1
"I like Angry Birds.  Levels are challenging, you get ads, but just X them out.  After all, it it a free game.",1
Angry Birds Free is a great game for all the family.  My Grandchildren love to compete with me and enjoy beating me. I would recommend it for others.,1
This is fun & challenging enough for kids & adults as well.  You can't go wrong with Angry birds at all~,1
"I really like Angry Birds the game. But I could not stand the suggestive and violent ads that kept popping up on this free version of the game. I had to delete it for that reason and until I can find a free version without vulger popups, I'll just play t",0
"If you like Angry birds, you will love this app. So many different levels. My girls, 10 & 8, are always stealing my Kindle Fire and playing it!!",1
I love this app and the blue bird is my favorite angry bird hay angry birds!!!!!! get this app. I recommend this to people who like funny apps! :),1
"I love angry birds so freaking much. I mean how can you not? I got angry bird hats, gloves, sweaters, wallpaper, everything. I'm addicted to it. I'll focus on beating level fourteen, then eating the peas on my dinner plate. I don't know how many rules I'",1
I love angry birds and it is funny and a little hard too.I hope u people who bought this app have an awesome time playing this game,1
You know what Angry Birds is. It is probably the most popular computer game in the world. It's probably the most downloaded app in existence. It's been praised by users and critics alike.And it deserves all that praise.Angry Birds combines simple control,1
This game is so fun. There are so many different types of Angry Birds to shoot at so many different green blobs. I love the sounds that come out of the Angry Birds when they hit stuff.  It just cracks me up every time.:),1
"The wife plays this game all the time.it's a good, solid rendition of the Angry Birds game.Graphics are very clear and quick to respond.No problems loading or interfering with other applications.",1
Angry birds is the best game ever. Love the bomb bird. There is no way that this game will ever be boring,1
Angry Birds is a game that I can't seem to stay away from. I want to keep going to see if can get through the nextlevel. Great game.,1
My daughter loves anyhting with Angry Birds. The game is very entertaining. I'd reccomend this game to the whole family.,1
I have a problem and its called Angry Birds.  I hate those piggies with a passion and have a difficult time putting down the game.,1
Angry Birds is very addictive! My husband and I have lots of fun playing against each other. Very good game.,1
I finally decided to try the very popular angry birds. Both my 3yr old and I enjoy playing together and alone. You can turn off the in app purchases!!!! Thank you angry birds,1
"Its angry birds, its free...what more can you say.  My kids love angry birds and now they love that one can play on my phone while the other is on the kindle.  So glad to have downloaded it.",1
good game rovio hard but fun. can't seem to beat ham e'm high but still fun get the update (much more fun)  I love reds mighty feathers. makes me happy happy happy,1
"And who needs to read a review anymore of anything so popular. ""Angry Birds"" is cat-nip for kids and a fun way for aggressive adults to relieve their frustrations while wasting time that might be spent completing more tedious chores. Besides you're helpi",1
"Angry Birds is one of the greatest games I have ever played, and I just love how challenging the different levels can be. The birds are also very adorable with their bushy eyebrows. This is a must-have app, for not only is the actual game fun, but the An",1
this is the best way to kill time. angry birds have taken over and I am on with it. I play it all the time.,1
"Now I know why Angry Birds is such a hit! Really fun game, smooth action with no glitches on my Kindle...",1
"My daughter says that she is not a big fan of Angry Birds but as her father I am going to override her and say that it is a great game. I mean, its Angry Birds, what can you say. This game has everyone playing it and if your not playing it you have playe",1
Who doesn't love Angry Birds? A plus for being Angry Birds Free. Fun little game to kill some time and launch some birds.,1
Who doesn't like Angry Birds? One of the best free games out there.  Download it if you haven't already and play.,1
I love Angry Birds. I have it on my computer and downloaded it onto my Kindle. It is so fun to play and it takes some skill. I really get into those little green piggies.,1
i like all of the angry birds games i did not do space or the star wars ones yet i like to a lot and a lot of fun too,1
Great game.  Love playing it and it's a chanllenge.  You can't go wrong with playing Angry Birds.  I would recommend this game to anyone.,1
Who could live without Angry Birds.  My kids love the app and so does my husband.  A must have for the family.,1
"All the versions for Angry Birds are awesome, but this one is my son's favorite.  It's more simple and easier for him to use.",1
"This is the first Angry Birds I played and I was hooked from the beginning.  As a matter of fact, my husband was laughing at me because he had bought me a tablet with a lot of great functions but I was spending most of my time playing this game.  I then",1
Cool game. Very addictive. Angry Birds Free is an awsome game. I would highly reccomend it to my friends and family!,1
Runs great on my kindle fire. I love angry birds. The games always give me something to do. Although some of the games can be very hard.,1
"By boys promised I would like  Angry Birds, and thy are right .It's A very fun game It's hard to put down once you get started.and  easy to lose track of time when your playing.best game ever",1
"You and your kids will love this game! Throwing those angry birds around becomes very addictive, and will make you keep coming back for more! :)",1
I love angry birds.  One of my favourite games.  It takes skill and patience.  I recommend this game for anybody to play.,1
I have become addict to Angry Birds and Love to achieve more awards and levels and kill those little pigs!,1
Love playing Angry Birds. LOVE throwing the little critters! Hate when the survivors laugh at me for not hitting them! =),1
"Who doesn't like angry birds? It's free and after you finish each episode, the next challenge is to do them all perfectly. It's harder than you might think.",1
I definitely recommend this app. Angry birds is fun and entertaining for all ages. My father bought me a Kindle for Christmas and ended up playing Angry Birds for an hour that night! Always fun.,1
I love to play angry birds.  I'm not a big game player but love Angry Birds.  It is easy and fun!!,1
"I am terrified of real birds, but Love the Angry Birds!  Sometimes, you just have to keep trying a level till you get it right!  Always go back for the 3 stars if you don't get them right away!",1
"I think angry birds is a great game. When I want to watch Tv I just let them play it then I sneak away.don't bother getting the one worth 99cents. I mean, they are just ads its not like they can destroy the world. it is fun yet challenging.it relaxes my",1
Great game...it amuses me for quite a long time and enjoy trying to get through all the boards.  Have gotten other angry birds games.,1
I finally found out why everyone is playing Angry Birds.  It is a very fun and slightly addictive game.  I like the many different levels.,1
1st I have to uninstall in order to get the new update. Now it crashes everytime I try to do any of the older levels. Rovio this is BS!!!!!!,0
"Amazing game! if you've never played Angry Birds before, start here!Its the new Pacman for sure!Great for kids, teens, and the elderly!",1
"Had been hearing for ages and ages about Angry Birds and thought to give it a try with the free app for Kindle.  IMMEDIATELY sucked in, my oldest 2 daughters (7 and 4) like to play it as a treat when school work, chores, etc. are done for the afternoon.",1
Who doesnt love angry birds.... The game is fun and challenging.  Provides many levels which get harder and harder... So much fun it becomes addicting,1
Bought my new Kindle Fire and love love the option to play angry birds. Love my Kindle! Highly recommend getting one.,1
I have had many hours of fun playing this version of Angry Birds.  It has many levels and a lot of challenges,1
What can I say? We love Angry Birds. Prefer the apps with no ads of course. Not that expensive for hours of fun.,1
"Angry Birds - This is one of my favorite games. My grandson has this game on his cell phone and he thought I wasn't ever going to give his phone back. HA,HA, HA. This game can be quite addicting.",1
have loved angry birds sinse it first came out. It is a great app for kids and adults. definitely an addictive game,1
Yah that's right who doesn't like Angry Birds. Plus it's free. This is a time consuming game in which the player is sucked into a battle VS the green piggie monsters. We the angry birds must destroy the pigs to retrieve are beautiful eggs. If we don't wh,1
i love this game i love angry birds i love all angry bird game out there a new one i get it,1
A fun game without having to put very much thought into it.  Who doesn't like Angry Birds?  It's a good game to just relax & play.,1
"So much fun, and so addicting. Yes, the craze got *too* big when Angry Birds showed up on pillows and socks and underwear, but this is still a great time killer when you want to smirk. If you're JUST getting into Angry Birds, start with this one.",1
Who doesn't love angry birds? This a great game to pass the time.  My kids love to play all the angry birds games,1
We love all the angry birds games and this is no different. It is so much fun to play and my five-year-old can't get enough of this one.,1
Always liked Angry Birds and I never tire of it. it Now I do t have to squint to at on my. iPod anymore with my Kindle Fire',1
Sometimes I'm sorry that I ever started Angry Birds...just because  I cannot get to the next level...I really love it,1
Angry Birds Free is a great and fun game to play for the kindle fire. It's a really fun game to play.,1
As always Rovio comes through again.Great game.Keeping it up Rovio.One never know what those Bird's are up to.,1
"I'm afraid my husband may sue the makers for alienation of affection.  Once you start playing Angry Birds it becomes almost impossible to stop.  It is perfect for all ages, easy to learn, almost impossible to master.",1
angry birds is fun any time especially the orginal my favorite though i enjoy the others new ones but i love the orginal,1
I was addicted to angry birds for a long time now its my kids who are addicted. Buy it for your kids or get the free ones either its fun. And its so very worth it.....you kids will focus so well while playing this game. :-),1
Today I got angry birds hd and I thought it would be the same as this angry birds just in hd. But sure was I fooled! I actually got unlimtid mighty eagles (for one 1$) and much better graphics.I found it funner to play in the hd version than the original,1
"The grandkids have played Angry Birds for quite a while now, so I thought I'd see what the fun was all about when I got my Kindle Fire this year.  I love the challenge!",1
"Two grandchildren,daughter and son in law all loveAngry Birds.  I do not play the game myself.  Four more words of filler.",1
"If you played the other Angry Birds( space, star wars, HD,  seasons, seasons HD, seasons free, and Rio) you know you like them.  But here is something, something not the same. The basic one. The first. The one some people remove from their Kindle. Get it",1
"Hahaha, lookie here. It's Angry Birds! Free but fun this game has it all. Those crazy birds and those mischievous pigs. The golden eggs, the sound FX, and more angry birds. IDK why I'm reviewing this now and not 2 years ago, I guess I'm 2 busy playing th",1
People who play angry birds the original game is 100% free the update gives us reds mightey feathers the rest of surf and turf bad piggies for the free version greatest update ever:),1
"My kids love Angry Birds.  It is a fairly simple game and enjoyed by many. It is free, it works well on my Kindle, I have no complaints at all.",1
Love playing Angry Birds.  Can spend a lot of time enjoying the game without the cost of having to pay for a game.  Thanks,1
Very easy game and very addicting. If you like throwing angry birds at pigs then this a game you need.,1
I am a big angry bird fan and this game is so cool.Yahoo angry birds!  can you keep putting more updates so it can be better.,1
I really enjoy angry birds games. This is a game that the whole family will enjoy with different levels and and  themes.,1
"I LOVE this game! Really fun! This game was one of the first apps igot. This game is the original angry birds game, but it's still pretty fun. Tons of level options! AMAZED!!",1
"A fun way to pass the time, got this app for my toddler, I let him play it once and all he could say is Angry birds, Angry birds. A fun way to pass some time for both of us.",1
Angry Birds is my daughters favorite.  Well one of them and we play together when she comes home from school.,1
"I mean, it's Angry Birds.  Everyone's heard of it.  If you have time to kill, download and play, it's easy.",1
IT's a free game! And Angry Birds is fun for my grandson. Anyone who loves Angry Birds will enjoy this game.,1
I had heard and heard and heard of angry birds so when I got my tablet I just had to go to try it out,1
"Angry Birds is another way to challenge my mind even though my five year old grandson can beat me! NO need to recommend this to anyone, everyone is playing it already!",1
Its Angry Birds..... who doesn't like angry birds. Kid Friendly for my kids ranging from 4 to 8 they love it.,1
Angry Birds is a favorite past time at home or on the go. My wife and Iplay a lot while relaxing or waiting for our favorite TV programs.,1
"Love to play game, lots of fun and pass the time quickly, when at a appointment! Thank You Angry Birds!",1
I really like Angry Birds it is a fun game to play it can be frustrating but still like it.,1
"I love playing Angry Birds because of different birds and levels, the game is very addictive, it is fun, and it teaches physics in a fun way!  You do not have to be good in math and/or science to play this game!",1
I believe this game got me started on an angry birds addiction.  The games are challenging and fun with loads of different backgrounds to keep it interesting.,1
Just as fun and challenging as the rest of the Angry Birds adventures. Our grand kids thoroughly enjoy it.Thanks for the freebie!,1
Great game.. will recommend to others.Angry Birds Angry Birds Angry Birds Angry Birds Angry Birds Angry Birds Angry Birds Angry Birds Angry BirdsYesss!,1
My daughter loves to play this game and has downloaded lots of games on my kindle fire she loves all the angry birds games and loves to play them,1
"Longtime Angry Birds player, Angry Birds runs great on my new Kindle, which I found to my great relief. Yay!",1
Every kid I know plays Angry Birds and most grab my Kindle when they see me to play the games on it. This one is a very popular and fun game for all ages.even my husband plays it. lol.,1
Angry birds is a lot of fun. I play it a lot and so does my 7 year old son. Sometimes I get Angry. Now I know why they call it Angry birds. Its very challenging too. I cant stop playing it sometimes.,1
"Angry Birds FreeMy all time favorite game, there are many levels to play and I am totally addicted. I quit playing all my other games... for now!Too much fun!!",1
Got this app for my little cousin. It keeps him busy and he loves angry birds all versions of the game.,1
It's Angry Birds.  I had heard so much about Angry Birds I was happy when I got my Kindle I could finally find out what the hype was about.  It's addictive & fun.  Now I understand it's popularity - besides I like hearing the birds noises :),1
"It's angry birds... might make you angry when you can't get your three stars on each level sometimes, but it's angry birds :)",1
angry birds is so much fun and all the other ones are awesome.Rovio Entertainment Ltd. should keep making angry birds.  it is so addicting.  :),1
"...except the ads in the free version. Angry birds is crazy addicting. Shooting little birds across the screen and knocking down rocks and walls. My son, daughter, husband, parents... everyone I know loves this game.",1
"LOVE LOVE angry birds games. So do my kids, so it goes well on my kindle and I can play any time I want!",1
"I love angry birds and all the news levels. I never thought I could get addicted to any of these games. WELL, I am this is a fun game.",1
"This was the first Angry Birds which I ever learned, I learned it on my friends Kindle before I even got my own Kindle Fire from Santa for Christmas this past Christmas 2012!  It is a fun game!",1
"I downloaded this right after Christmas and have a hard time putting down, it's so addictive! My daughter has all of the Angry birds games on both the pc and my laptop, but she's not allowed to play on my Kindle. Why does this game draw me in so much? Th",1
"Ok come on now, who does not love Angry Birds.  Ive been stuck on a few of them for awhile but eventually break through",1
I really had a great time playing Angry Birds Free.  It was easy to download on my Kindle and I would recommend it.,1
Angry birds is an awesome app. Even my dad can't stop playing it . This game is greAt for any ages. I also love the angry birds toons. And if you love angry birds get ready for the angry birds movie . Smashing your aT into theater July 1 2016,1
"I downloaded free angry birds for my kindle fire and all I noticed was full screen ads and when my little bro played it he said that it sucked so Michael, the piggies cheated, and that it was to hard to play. My little brother used harsh words and got TH",0
"Okay, so I'm the last person around to play Angry Birds.  But I'm hooked.  The freebie has a ton of ads so I will likely upgrade.  I'm glad the freebie was available to try out.  This game is hilarious and addictive.",1
"lots of fun, easy to play, except @ times, when you understand the meaning &#34; angry birds &#34; They can make you  ANGRY !!!",1
He loves anything that has to do with Angry Birds. Sure has helped me when I need to keep him occupied.,1
My family and I all play this together and we enjoy it very much! We have now moved on to Angry Birds Space and Star Wars but it still is fun to go back and visit when your in a boring waiting room or similar situation,1
"I had heard alot about the game Angry Birds, but I did not know anything about the game.  I think it is funny, frustrating at times, very entertaining.",1
This game hooked me on Angry Birds. After this I had to go out and get even more angry birds.:),1
I love Angry Birds!  It is a challenge as well as addictive!  I've had it and my kindle since Christmas and it has given me hundreds of hours of pleasure!,1
I can't get enough Angry BIRDS!,1
This game may be the funest game that I have ever played!Angry birds is the kind of game that you will not ever get bord with. It is also game that you can play whenever you have nothing to do. Angry birds can be for all ages but the levels may be too ha,1
Great App!! I Love The Angry Birds!!  I Highly Recommend This App!! It is Great Fun and Highly Entertaining!! Love It!!,1
"its an overall great game, I just don't see any real good reason not to like the game. good fun, nice graphics, nice everything. I think Rovio did a great job on its most original game, plus it was the first I downloaded. Great job rovio.",1
Angry birds is such a good game. Pretty common too. It is about some birds who got their eggs stolen by pigs so now they're out to get them. All of them. You shoot a certain number of angry birds from a slingshot and try to get all the pigs with the limi,1
I think Angry Birds Free is great!  I play it both on my Kindle and online on Facebook too.  It is lots of fun!,1
"I love it so much, and it is so great, my mother is addicted to it!  You should make angry birds mario, but it is AWESOME!!! 5/5! Well, really 240000/5!",1
"I am not changing the world through Twitter. I merely entertain myself here instead of chasing Angry Birds, etc... !",1
there were absolutely no problems I had playing this game on my HTC Droid Incredible 2. its nothing like angry birds other than the fact there are birds. too many people are too stupid to understand that difference.,1
"I really enjoy this game. It's a great brain teaser and is easy to navigate this app. I recommend this over angry birds, fruit ninja, or any of the many other mindless games out there.",1
"Everyone in here is such a perfectionist. I swear, a working app cannot even get a 3 star rating. Why is everything compared to Angry Birds? Angry birds blows, and its old. All of these reviewers make developers NOT want to make apps.I didnt even dl or p",1
works great on the t-mobile g2. i love how cute it is! it's not frustrating like angry birds! the one bad thing i will say is that it's highly addictive!! but i love it!,1
great stratigic game. but forces of war is better.it is very fun you go on missions and battle rivals.scoots it angry birds age of legends in the house!,1
"I love a good thinking and strategy game, much like Angry Birds. This is a lot like that, except that you are moving boxes as efficiently as possible instead of knocking over buildings. You advance through levels trying to get 3 stars on each, even if yo",1
"Fun puzzle/maze game! Good graphics (Angry Birds style) and runs smoothly.  I'll probably be hooked on this one for the next week or so (depends on how long it takes to finish all the levels).  It was easy to learn (tutorial in game), and has a thorough",1
best game. better than ANGRY BIRDS. ANGRY BIRDS!!!! I love that people created the game listen to me no one else!!,1
I hate this game :(it's really hard and stupidA better game is Angry birdsI really hate it you shouldn't get this,0
no point to it. it does nothing. if u want a good all try angry birds. this app is a waste of your time. don't get it,0
it is so dumb just get angry birds PLEASE I NEG YOU DO NOT GET THIS APP it is the WORST app ever it is so stupid it is not a good app plzzzzzzzzzzzzz do not get this app it is boring,0
holy crap what a terrible game. talk about trying to ride the coattails of angry birds. the leveling system is a rip off of birds. and this game is so boring.,0
"Great looking and works perfectly on galaxy tab. Very polished like Angry Birds, fun gameplay too, but hard to use any skill, its magnets, maybe as get farther i'll pick up more on the patterns of the magnetism.",1
This is nearly as good and challenging as Angry Birds.  It takes a little bit to get used to how these flying pandas work.  Basically the attract each other and there are these laughing atom things that you are trying to fling the pandas in to.  It is re,1
Figuring out the solution to each level is very fun. The objective and scoring are very straight forward (unlike Angry Birds) which means striving for a perfect score each level is actually enjoyable and skill-based not luck-based.,1
